,ROWID,TIMESTAMP,ANONYMIZED_VEHICLE_NUMBER,VEHICLE_TYPE,NUMBER_OF_AXLES,TOLLPLAZA_ID,TOLLPLAZA CODE,TYPE_OF_PAYMENT_CODE,VEHICLE_CODE
6385,6386,Thu Aug 19 04:58:51 2021,6225032,CAR,2,4880,PC5A27CDE,PTP,VC965
6386,6387,Wed Aug 11 20:54:41 2021,5794212,TRUCK,4,4585,PCF3AE602,PTP,VCB43
6387,6388,Wed Aug  4 15:39:13 2021,8280628,CAR,2,4722,PC035B71E,PTC,VC965
6388,6389,Fri Aug 13 16:45:38 2021,1210591,TRUCK,4,4912,PC526B1EC,PTE,VCB43
6389,6390,Sat Jul 31 11:13:31 2021,6670191,VAN,2,4454,PC94C0945,PTP,VCD2F
6390,6391,Tue Aug  3 21:24:23 2021,3278407,CAR,2,4930,PC22F748B,PTP,VC965
6391,6392,Sun Aug  8 05:53:46 2021,3831656,CAR,2,4463,PCAB21FC5,PTP,VC965
6392,6393,Sun Aug  1 19:50:36 2021,9943724,CAR,2,4043,PC134F258,PTC,VC965
6393,6394,Sun Aug  1 06:49:50 2021,2744116,VAN,2,4368,PC909A324,PTE,VCD2F
6394,6395,Sat Jul 31 07:17:11 2021,7758875,CAR,2,4019,PC63FF017,PTP,VC965
6395,6396,Sat Aug 21 03:28:55 2021,200220,VAN,2,4466,PC6E93A05,PTC,VCD2F
6396,6397,Thu Aug 19 10:57:23 2021,6532873,VAN,2,4584,PC1085B78,PTP,VCD2F
6397,6398,Wed Aug 11 08:26:10 2021,4511754,CAR,2,5010,PC028872C,PTP,VC965
6398,6399,Sat Aug  7 09:23:00 2021,1441848,TRUCK,4,4765,PC795A0A3,PTP,VCB43
6399,6400,Fri Aug 20 03:37:58 2021,1738779,CAR,2,4883,PCB325DCD,PTC,VC965
6400,6401,Thu Aug 19 12:17:02 2021,3142496,TRUCK,4,4436,PC0CF9451,PTC,VCB43
6401,6402,Thu Jul 29 12:33:00 2021,6333894,CAR,2,4414,PC40BD0F3,PTC,VC965
6402,6403,Thu Aug  5 00:47:19 2021,3030422,TRUCK,4,4629,PCC5E1C04,PTP,VCB43
6403,6404,Fri Jul 30 09:28:04 2021,4148300,TRUCK,4,4169,PC2890582,PTC,VCB43
6404,6405,Fri Jul 30 03:43:03 2021,8228076,CAR,2,4664,PC52D063A,PTP,VC965
6405,6406,Sun Aug 22 00:49:37 2021,6492950,VAN,2,4009,PCF984421,PTE,VCD2F
6406,6407,Thu Aug  5 09:15:54 2021,9304035,CAR,2,4780,PC0A717C4,PTC,VC965
6407,6408,Thu Aug 12 14:04:14 2021,7246327,CAR,2,4622,PCF31BD97,PTC,VC965
6408,6409,Fri Aug 13 21:00:40 2021,4443437,VAN,2,4344,PC417B8DF,PTC,VCD2F
6409,6410,Fri Jul 30 03:09:06 2021,6078657,CAR,2,4927,PC2D22627,PTP,VC965
6410,6411,Sun Aug  8 12:05:24 2021,1453497,CAR,2,4353,PC79BCF60,PTP,VC965
6411,6412,Fri Aug 13 17:04:49 2021,4092119,VAN,2,4622,PCF31BD97,PTE,VCD2F
6412,6413,Thu Aug 12 06:06:06 2021,6635703,TRUCK,4,4435,PC3E78C17,PTE,VCB43
6413,6414,Tue Aug  3 00:59:52 2021,3276114,CAR,2,4818,PCF243BF3,PTP,VC965
6414,6415,Sat Aug  7 17:43:15 2021,6293458,CAR,2,4974,PCDEB8E32,PTE,VC965
6415,6416,Wed Aug 11 23:39:48 2021,3454969,TRUCK,4,4028,PCE75C5C8,PTE,VCB43
6416,6417,Thu Aug  5 11:38:10 2021,140764,VAN,2,4036,PCE6CC50C,PTE,VCD2F
6417,6418,Thu Aug 19 00:27:53 2021,2073541,CAR,2,4755,PC628DCED,PTP,VC965
6418,6419,Thu Aug 19 14:12:36 2021,1316700,CAR,2,4974,PCDEB8E32,PTC,VC965
6419,6420,Mon Aug  9 19:31:32 2021,5487108,CAR,2,5004,PC2111CF9,PTE,VC965
6420,6421,Fri Aug 20 06:23:54 2021,4496704,CAR,2,4906,PC3D58C5E,PTP,VC965
6421,6422,Sun Aug  8 03:53:51 2021,9304884,CAR,2,4944,PC41EEC34,PTE,VC965
6422,6423,Sun Aug 15 02:19:29 2021,9158547,CAR,2,4141,PC13CB69B,PTE,VC965
6423,6424,Sun Aug 15 15:20:53 2021,4628822,CAR,2,4371,PC7E22FD8,PTC,VC965
6424,6425,Sat Aug 21 19:36:45 2021,4820710,CAR,2,4352,PC99B9343,PTE,VC965
6425,6426,Fri Aug 20 13:26:06 2021,2878976,CAR,2,4505,PCEF64195,PTE,VC965
6426,6427,Wed Aug 18 06:19:34 2021,1602865,VAN,2,4948,PCBA2D075,PTP,VCD2F
6427,6428,Mon Aug 16 02:55:45 2021,6263132,TRUCK,4,4781,PC0D83A1E,PTP,VCB43
6428,6429,Sun Aug  1 22:34:58 2021,3221240,VAN,2,4952,PC64CF233,PTE,VCD2F
6429,6430,Sat Aug 21 07:36:35 2021,1585664,TRUCK,4,4709,PCC8C7059,PTP,VCB43
6430,6431,Mon Aug  9 13:22:09 2021,9616334,CAR,2,4110,PCF891CEB,PTC,VC965
6431,6432,Sat Aug 21 01:34:37 2021,8239197,VAN,2,4851,PC0954183,PTE,VCD2F
6432,6433,Mon Aug  9 17:59:03 2021,4371762,CAR,2,4926,PCCBCFEDE,PTP,VC965
6433,6434,Fri Aug 20 08:23:33 2021,9622181,CAR,2,4293,PC2A27502,PTP,VC965
6434,6435,Sun Aug 22 16:27:29 2021,6981270,CAR,2,4128,PCC0E7E2A,PTP,VC965
6435,6436,Sun Aug 22 18:01:32 2021,7718772,TRUCK,4,4644,PC411FDC0,PTP,VCB43
6436,6437,Sat Aug  7 18:33:47 2021,1327352,VAN,2,4005,PCB3DF742,PTE,VCD2F
6437,6438,Fri Jul 30 01:10:06 2021,490266,CAR,2,4436,PC0CF9451,PTP,VC965
6438,6439,Sat Aug 14 09:48:09 2021,6845904,TRUCK,4,4816,PCB500A9F,PTE,VCB43
6439,6440,Sun Aug 22 12:54:11 2021,2186514,CAR,2,4452,PC8C7C5D7,PTC,VC965
6440,6441,Sat Aug 14 11:19:46 2021,4906181,CAR,2,4007,PCDF9F773,PTE,VC965
6441,6442,Fri Jul 30 14:20:04 2021,3151974,TRUCK,4,4933,PC419F41D,PTE,VCB43
6442,6443,Thu Aug 12 09:58:50 2021,8151541,CAR,2,4916,PC62AF885,PTE,VC965
6443,6444,Fri Aug  6 14:27:03 2021,8756483,VAN,2,4170,PC8CA1B15,PTE,VCD2F
6444,6445,Thu Aug  5 15:19:59 2021,4933652,CAR,2,4845,PCEEC0DB3,PTP,VC965
6445,6446,Mon Aug 16 12:41:47 2021,1951855,CAR,2,4816,PCB500A9F,PTC,VC965
6446,6447,Tue Aug 10 08:21:22 2021,4045401,CAR,2,4668,PCBB055C6,PTP,VC965
6447,6448,Fri Aug 13 14:17:32 2021,2410258,TRUCK,4,4260,PC1A4796C,PTE,VCB43
6448,6449,Sun Aug  8 14:30:48 2021,9352232,CAR,2,4265,PC5B2AFFA,PTC,VC965
6449,6450,Wed Aug 18 16:29:04 2021,143791,CAR,2,4648,PC576AD85,PTP,VC965
6450,6451,Thu Aug 12 21:27:29 2021,4132867,CAR,2,4394,PCD3A817A,PTP,VC965
6451,6452,Tue Aug  3 02:29:19 2021,8033144,CAR,2,4230,PC19CE0DB,PTC,VC965
6452,6453,Wed Aug  4 23:48:58 2021,6162143,CAR,2,4926,PCCBCFEDE,PTE,VC965
6453,6454,Sat Aug  7 00:11:41 2021,9867199,CAR,2,4908,PC3D16FC5,PTP,VC965
6454,6455,Sun Aug 15 14:49:48 2021,66722,VAN,2,4377,PC4AC8EAD,PTP,VCD2F
6455,6456,Sat Aug  7 14:08:56 2021,1853314,CAR,2,4525,PCF64B519,PTE,VC965
6456,6457,Sat Jul 31 15:36:54 2021,566891,TRUCK,4,4794,PC4E1366E,PTC,VCB43
6457,6458,Fri Jul 30 00:45:31 2021,1104200,CAR,2,4687,PC52E7369,PTP,VC965
6458,6459,Mon Aug  9 20:16:59 2021,5356292,CAR,2,4168,PCBC064F8,PTC,VC965
6459,6460,Fri Jul 30 22:05:59 2021,5555440,CAR,2,4126,PC74CE451,PTE,VC965
6460,6461,Thu Aug  5 00:59:35 2021,9795514,CAR,2,4174,PC041D874,PTC,VC965
6461,6462,Fri Aug 20 02:37:33 2021,5697800,VAN,2,4505,PCEF64195,PTP,VCD2F
6462,6463,Sat Aug 21 21:01:35 2021,4797792,CAR,2,4194,PC96AD1EB,PTE,VC965
6463,6464,Thu Jul 29 22:34:16 2021,1005796,VAN,2,4113,PC78D4122,PTP,VCD2F
6464,6465,Wed Aug 11 07:50:37 2021,5311506,VAN,2,4493,PC124B4C0,PTP,VCD2F
6465,6466,Thu Aug 12 10:53:52 2021,8213402,TRUCK,4,4162,PC51A39A7,PTE,VCB43
6466,6467,Fri Aug 13 20:01:00 2021,6090266,CAR,2,4527,PC59A0CB2,PTE,VC965
6467,6468,Sun Aug 22 16:25:01 2021,4754453,CAR,2,4161,PCF8F6133,PTP,VC965
6468,6469,Sun Aug 22 00:12:36 2021,5336460,CAR,2,4813,PCACF7982,PTP,VC965
6469,6470,Tue Aug 17 16:30:38 2021,546709,CAR,2,4907,PCCEEF65A,PTP,VC965
6470,6471,Tue Aug 17 06:33:31 2021,7970885,CAR,2,4996,PC6A4F55F,PTP,VC965
6471,6472,Thu Aug 12 08:10:57 2021,7772020,CAR,2,4481,PC30AAE76,PTP,VC965
6472,6473,Sat Aug 14 19:25:59 2021,6447244,TRUCK,4,4617,PC7758F89,PTP,VCB43
6473,6474,Sat Aug 14 03:58:33 2021,7837464,TRUCK,4,4508,PC385C6E7,PTC,VCB43
6474,6475,Sat Aug 14 19:57:39 2021,9138169,TRUCK,4,4255,PCB7E7138,PTE,VCB43
6475,6476,Wed Aug 11 00:57:12 2021,571773,CAR,2,4577,PC8FE0901,PTP,VC965
6476,6477,Wed Aug  4 23:39:53 2021,7623253,CAR,2,4077,PCF40C389,PTP,VC965
6477,6478,Mon Aug  9 13:57:26 2021,5160997,TRUCK,4,4680,PCC422F4D,PTC,VCB43
6478,6479,Mon Aug  2 13:28:30 2021,9826011,TRUCK,4,4925,PCE5E04A2,PTE,VCB43
6479,6480,Thu Aug  5 04:22:13 2021,2245750,TRUCK,4,4841,PCE45DE8D,PTC,VCB43
6480,6481,Fri Aug  6 10:57:38 2021,9105296,TRUCK,4,4414,PC40BD0F3,PTP,VCB43
6481,6482,Fri Aug 20 16:13:03 2021,9677518,CAR,2,4118,PCC1A733C,PTP,VC965
6482,6483,Thu Jul 29 22:49:02 2021,9447576,CAR,2,4730,PC7DC0964,PTE,VC965
6483,6484,Fri Aug 20 04:34:51 2021,277881,CAR,2,4011,PC680DEC6,PTE,VC965
6484,6485,Tue Aug  3 05:05:02 2021,8494068,CAR,2,4951,PCE9CE23F,PTE,VC965
6485,6486,Tue Aug  3 14:30:25 2021,6126414,CAR,2,4506,PCB24B68E,PTE,VC965
6486,6487,Wed Aug  4 18:43:25 2021,9792878,CAR,2,5007,PC869BDE8,PTC,VC965
6487,6488,Wed Aug 18 02:50:30 2021,3341046,TRUCK,4,4991,PC5B5C16D,PTE,VCB43
6488,6489,Wed Aug 11 22:33:20 2021,3683038,CAR,2,4854,PCB6F1968,PTC,VC965
6489,6490,Wed Aug  4 07:08:26 2021,8975642,CAR,2,4022,PCF135377,PTE,VC965
6490,6491,Tue Aug  3 14:30:57 2021,4613591,TRUCK,4,4005,PCB3DF742,PTP,VCB43
6491,6492,Fri Aug  6 06:49:44 2021,5016879,VAN,2,4230,PC19CE0DB,PTP,VCD2F
6492,6493,Sun Aug  8 18:15:47 2021,9789287,TRUCK,4,4646,PC3F8C42B,PTE,VCB43
6493,6494,Sat Aug  7 23:14:05 2021,983226,CAR,2,4799,PCC3A370A,PTC,VC965
6494,6495,Fri Aug  6 05:31:54 2021,2407875,CAR,2,4784,PCDB42B34,PTP,VC965
6495,6496,Sun Aug 22 14:57:12 2021,9378703,TRUCK,4,4806,PC8A8EA51,PTP,VCB43
6496,6497,Thu Aug 12 06:00:31 2021,3909229,CAR,2,4459,PCD9CAD56,PTC,VC965
6497,6498,Wed Aug  4 11:19:52 2021,3687166,CAR,2,4899,PC4967767,PTC,VC965
6498,6499,Thu Jul 29 20:26:27 2021,1425121,CAR,2,4955,PCE36723C,PTP,VC965
6499,6500,Mon Aug 16 19:49:42 2021,9857474,CAR,2,4048,PC1FE6483,PTC,VC965
6500,6501,Sat Aug 14 12:56:42 2021,360909,TRUCK,4,4621,PC9FB4E82,PTE,VCB43
6501,6502,Fri Aug 13 17:30:22 2021,1595750,CAR,2,4056,PC9FBBA67,PTE,VC965
6502,6503,Wed Aug 11 05:40:22 2021,8956321,CAR,2,4617,PC7758F89,PTP,VC965
6503,6504,Sat Aug 14 21:31:05 2021,2711750,CAR,2,4319,PCAD79413,PTP,VC965
6504,6505,Tue Aug  3 20:34:03 2021,8208577,CAR,2,4831,PC0EC3E54,PTC,VC965
6505,6506,Mon Aug 16 02:32:20 2021,7169495,CAR,2,4301,PC540E129,PTE,VC965
6506,6507,Fri Aug 13 05:16:27 2021,4754281,CAR,2,4834,PCB228987,PTE,VC965
6507,6508,Sat Jul 31 03:55:32 2021,1468073,CAR,2,4593,PC3863F6A,PTC,VC965
6508,6509,Sun Aug  1 07:35:32 2021,1523638,VAN,2,4879,PCC90A061,PTC,VCD2F
6509,6510,Sun Aug 22 10:07:43 2021,1528855,CAR,2,4730,PC7DC0964,PTC,VC965
6510,6511,Sun Aug  8 05:52:47 2021,9322598,CAR,2,4949,PC86E9EB7,PTP,VC965
6511,6512,Thu Aug  5 04:36:56 2021,6739096,CAR,2,4981,PC6B14C5D,PTP,VC965
6512,6513,Fri Aug 20 09:42:48 2021,1732352,CAR,2,4456,PC8DFF744,PTP,VC965
6513,6514,Tue Aug 17 00:49:24 2021,2591459,CAR,2,4529,PC3FAA264,PTC,VC965
6514,6515,Sat Aug 14 01:57:50 2021,4361893,CAR,2,4923,PC8A7A22A,PTC,VC965
6515,6516,Sun Aug  8 17:17:27 2021,1543050,CAR,2,4781,PC0D83A1E,PTP,VC965
6516,6517,Fri Aug  6 22:24:49 2021,2135574,CAR,2,4488,PC19D06B0,PTE,VC965
6517,6518,Wed Aug  4 13:11:35 2021,1898613,VAN,2,4827,PC7D68CD9,PTP,VCD2F
6518,6519,Sun Aug  8 03:46:46 2021,6543966,VAN,2,4843,PC400DFFE,PTC,VCD2F
6519,6520,Sun Aug 22 08:44:03 2021,9966239,TRUCK,4,4926,PCCBCFEDE,PTC,VCB43
6520,6521,Sun Aug 15 06:54:04 2021,7951199,TRUCK,4,4962,PCF858E11,PTP,VCB43
6521,6522,Mon Aug  9 08:35:37 2021,8058038,TRUCK,4,4033,PC783B5FC,PTP,VCB43
6522,6523,Fri Jul 30 02:32:16 2021,2008469,CAR,2,4696,PC35509AB,PTP,VC965
6523,6524,Tue Aug 10 17:38:16 2021,6570614,TRUCK,4,4852,PC68969FB,PTC,VCB43
6524,6525,Thu Jul 29 15:04:33 2021,6470485,CAR,2,4842,PC16F5A24,PTE,VC965
6525,6526,Tue Aug 10 18:15:25 2021,1278066,CAR,2,4340,PC3A6DBC9,PTE,VC965
6526,6527,Wed Aug 11 05:46:06 2021,1108006,CAR,2,4454,PC94C0945,PTC,VC965
6527,6528,Tue Aug  3 14:02:13 2021,3298398,TRUCK,4,4220,PC02FEF7D,PTP,VCB43
6528,6529,Sun Aug 22 09:48:01 2021,8217502,CAR,2,4651,PC12D9486,PTP,VC965
6529,6530,Fri Aug 20 19:56:05 2021,8910811,CAR,2,4781,PC0D83A1E,PTE,VC965
6530,6531,Sun Aug  1 21:43:29 2021,3893900,CAR,2,4418,PCF6EECB2,PTP,VC965
6531,6532,Sun Aug  1 01:11:34 2021,1946295,CAR,2,4645,PC14FBE4A,PTC,VC965
6532,6533,Sun Aug  1 02:10:00 2021,5570653,VAN,2,4217,PC6E8D0F9,PTE,VCD2F
6533,6534,Mon Aug 16 18:10:54 2021,8522385,CAR,2,4625,PC186BCA8,PTP,VC965
6534,6535,Thu Jul 29 23:39:42 2021,7830038,CAR,2,4452,PC8C7C5D7,PTP,VC965
6535,6536,Sun Aug  8 13:34:10 2021,7815048,CAR,2,4282,PCCE002E5,PTE,VC965
6536,6537,Thu Aug 12 02:37:08 2021,5843916,CAR,2,4636,PCDECFC74,PTC,VC965
6537,6538,Tue Aug 10 16:44:21 2021,4012948,VAN,2,4351,PC4E572D8,PTP,VCD2F
6538,6539,Mon Aug  2 22:43:12 2021,367244,TRUCK,4,4517,PC9AF321D,PTC,VCB43
6539,6540,Thu Aug 19 14:33:57 2021,6362765,CAR,2,4283,PC953B572,PTC,VC965
6540,6541,Mon Aug 16 08:09:34 2021,9893489,CAR,2,4068,PC55432DA,PTC,VC965
6541,6542,Sun Aug 15 18:03:20 2021,1981161,VAN,2,4981,PC6B14C5D,PTP,VCD2F
6542,6543,Thu Aug 19 05:05:01 2021,7299518,CAR,2,4475,PCCC0D001,PTE,VC965
6543,6544,Mon Aug  9 19:34:34 2021,8133131,VAN,2,4538,PCDE5402C,PTP,VCD2F
6544,6545,Sat Aug  7 03:59:01 2021,5277939,CAR,2,4487,PCA92F2BD,PTE,VC965
6545,6546,Sat Aug 14 13:34:32 2021,4952253,TRUCK,4,4935,PC327D635,PTE,VCB43
6546,6547,Thu Aug 19 18:23:05 2021,1184258,CAR,2,4368,PC909A324,PTC,VC965
6547,6548,Mon Aug 16 00:42:19 2021,617969,CAR,2,4073,PCA3797CA,PTC,VC965
6548,6549,Mon Aug 16 23:20:18 2021,2123627,VAN,2,4785,PC787D664,PTP,VCD2F
6549,6550,Mon Aug 16 09:23:11 2021,1129931,CAR,2,4966,PC4E6422C,PTC,VC965
6550,6551,Sat Aug 21 02:57:49 2021,9169455,CAR,2,4520,PC8140983,PTC,VC965
6551,6552,Thu Jul 29 18:53:40 2021,7452123,CAR,2,4583,PC0567192,PTP,VC965
6552,6553,Tue Aug  3 00:16:44 2021,5578585,TRUCK,4,4166,PCE450C55,PTC,VCB43
6553,6554,Sun Aug  1 12:39:27 2021,7175956,CAR,2,4732,PCD83DE25,PTC,VC965
6554,6555,Fri Aug 13 00:08:52 2021,367667,TRUCK,4,4666,PCE8CBA37,PTP,VCB43
6555,6556,Thu Aug 19 06:53:17 2021,9914664,TRUCK,4,4891,PC57036DA,PTC,VCB43
6556,6557,Mon Aug 16 17:08:30 2021,9878421,VAN,2,4289,PCF621E92,PTP,VCD2F
6557,6558,Wed Aug 11 15:36:39 2021,5792978,TRUCK,4,4745,PC6397888,PTE,VCB43
6558,6559,Fri Aug 13 01:58:13 2021,2685223,TRUCK,4,4340,PC3A6DBC9,PTE,VCB43
6559,6560,Sun Aug  1 07:04:36 2021,668503,TRUCK,4,4190,PCDFC1E11,PTE,VCB43
6560,6561,Tue Aug  3 05:45:38 2021,7946319,TRUCK,4,4546,PCEF3EBBC,PTC,VCB43
6561,6562,Tue Aug 17 16:24:07 2021,572476,CAR,2,4264,PC9DFEBB0,PTP,VC965
6562,6563,Wed Aug 11 21:57:19 2021,8194454,TRUCK,4,4380,PC905B5D4,PTP,VCB43
6563,6564,Sun Aug  8 08:59:59 2021,1392444,CAR,2,4509,PCA2E8463,PTC,VC965
6564,6565,Sun Aug  1 17:33:27 2021,5020797,TRUCK,4,4694,PCBCF42C2,PTP,VCB43
6565,6566,Fri Aug 13 16:45:17 2021,313904,TRUCK,4,4556,PC18C31F6,PTC,VCB43
6566,6567,Fri Aug  6 16:00:26 2021,8040965,CAR,2,4775,PCA50FB36,PTC,VC965
6567,6568,Wed Aug 11 22:50:53 2021,1803952,CAR,2,4876,PCDFCFF53,PTE,VC965
6568,6569,Thu Aug 19 13:53:43 2021,1853614,VAN,2,4348,PCD66314D,PTE,VCD2F
6569,6570,Sat Aug 21 01:13:47 2021,4210083,CAR,2,4052,PC25E70B7,PTC,VC965
6570,6571,Tue Aug  3 07:52:26 2021,9586781,VAN,2,4926,PCCBCFEDE,PTE,VCD2F
6571,6572,Mon Aug  2 08:48:05 2021,8013527,TRUCK,4,4090,PC1EE951B,PTP,VCB43
6572,6573,Tue Aug  3 22:11:25 2021,3358128,CAR,2,4679,PC88494D0,PTC,VC965
6573,6574,Thu Aug 12 18:58:38 2021,8033887,VAN,2,5000,PCFE7F7FE,PTC,VCD2F
6574,6575,Sun Aug 15 22:39:47 2021,9800715,CAR,2,4028,PCE75C5C8,PTC,VC965
6575,6576,Tue Aug 10 13:02:32 2021,8787462,TRUCK,4,4931,PC3D30AD0,PTE,VCB43
6576,6577,Mon Aug  9 01:59:18 2021,3003188,CAR,2,4195,PC308070B,PTP,VC965
6577,6578,Sat Jul 31 01:34:18 2021,3190303,CAR,2,4376,PCA283923,PTE,VC965
6578,6579,Fri Aug 20 10:05:11 2021,9131620,TRUCK,4,4446,PC7F1A5B9,PTP,VCB43
6579,6580,Sat Jul 31 22:04:21 2021,7365963,TRUCK,4,4156,PC6BCA05F,PTC,VCB43
6580,6581,Thu Jul 29 13:22:07 2021,9338540,CAR,2,4146,PCF91266E,PTE,VC965
6581,6582,Sun Aug  1 06:18:51 2021,4392682,TRUCK,4,4853,PC214FB8E,PTC,VCB43
6582,6583,Mon Aug 16 22:08:44 2021,9357096,CAR,2,4171,PC36C9AE8,PTC,VC965
6583,6584,Mon Aug  2 09:51:23 2021,4775175,CAR,2,4734,PCE4C5D8E,PTE,VC965
6584,6585,Mon Aug  9 18:20:01 2021,485029,CAR,2,4914,PC2F353E1,PTC,VC965
6585,6586,Wed Aug 18 23:30:24 2021,1597629,TRUCK,4,4523,PC0005AC7,PTE,VCB43
6586,6587,Thu Aug 19 00:44:30 2021,2040214,CAR,2,4089,PC3CCA187,PTC,VC965
6587,6588,Mon Aug  2 02:34:04 2021,5901469,CAR,2,4431,PC3A23C14,PTE,VC965
6588,6589,Wed Aug 18 16:16:03 2021,5025180,CAR,2,4218,PC8DF4919,PTC,VC965
6589,6590,Sat Jul 31 15:47:12 2021,474452,TRUCK,4,4389,PC7688C61,PTP,VCB43
6590,6591,Fri Aug  6 12:57:10 2021,8370992,CAR,2,4918,PC8F8E598,PTE,VC965
6591,6592,Wed Aug 11 02:13:15 2021,5519114,TRUCK,4,4891,PC57036DA,PTC,VCB43
6592,6593,Sat Aug 21 19:47:26 2021,7150667,CAR,2,4761,PCB206182,PTC,VC965
6593,6594,Sun Aug  8 13:44:53 2021,7909411,CAR,2,4485,PC99A12E9,PTP,VC965
6594,6595,Thu Aug  5 08:02:04 2021,4945875,CAR,2,4033,PC783B5FC,PTP,VC965
6595,6596,Thu Aug 19 19:25:29 2021,2948148,CAR,2,4833,PC71A1452,PTC,VC965
6596,6597,Wed Aug  4 15:20:27 2021,2074636,CAR,2,4875,PC40FC710,PTC,VC965
6597,6598,Sun Aug 22 14:56:36 2021,3785083,CAR,2,4359,PCB27CFF1,PTE,VC965
6598,6599,Sun Aug  8 09:49:50 2021,7271234,CAR,2,4200,PCBA86754,PTC,VC965
6599,6600,Wed Aug  4 10:12:49 2021,8088215,VAN,2,4294,PC867796D,PTC,VCD2F
6600,6601,Fri Aug 20 01:52:01 2021,4436532,CAR,2,4883,PCB325DCD,PTE,VC965
6601,6602,Mon Aug  2 14:40:59 2021,9652796,VAN,2,4166,PCE450C55,PTP,VCD2F
6602,6603,Tue Aug 10 15:22:18 2021,2253490,VAN,2,4241,PC7241796,PTC,VCD2F
6603,6604,Tue Aug 17 23:44:36 2021,5072481,TRUCK,4,4893,PC3743587,PTP,VCB43
6604,6605,Sat Aug 14 10:05:40 2021,2238626,CAR,2,4160,PC6DC0ACF,PTE,VC965
6605,6606,Fri Aug 20 18:50:30 2021,1687180,VAN,2,4832,PC34ECAB5,PTC,VCD2F
6606,6607,Sat Aug  7 11:29:04 2021,1790621,CAR,2,4823,PC89A3BCF,PTE,VC965
6607,6608,Tue Aug 10 16:08:06 2021,1906164,VAN,2,4592,PC627AA14,PTE,VCD2F
6608,6609,Fri Jul 30 15:40:17 2021,8945362,VAN,2,4603,PC485BE5B,PTE,VCD2F
6609,6610,Sun Aug 15 22:22:24 2021,5744254,CAR,2,4512,PC4B1BAF3,PTP,VC965
6610,6611,Sat Jul 31 12:41:53 2021,8064573,TRUCK,4,4813,PCACF7982,PTE,VCB43
6611,6612,Fri Aug 13 06:46:47 2021,8756016,CAR,2,4518,PCC7B407A,PTC,VC965
6612,6613,Thu Jul 29 22:59:46 2021,7528434,CAR,2,4504,PC461DCD3,PTE,VC965
6613,6614,Sun Aug 15 13:01:31 2021,7143640,CAR,2,4944,PC41EEC34,PTE,VC965
6614,6615,Fri Aug 20 01:00:32 2021,9184553,CAR,2,4342,PCE7F2748,PTP,VC965
6615,6616,Sat Aug  7 06:25:05 2021,4811102,CAR,2,4872,PC5B45CE7,PTP,VC965
6616,6617,Mon Aug  2 06:41:50 2021,9232978,CAR,2,4001,PC58105BF,PTE,VC965
6617,6618,Thu Aug 19 18:49:37 2021,8913787,CAR,2,4620,PC43973F9,PTP,VC965
6618,6619,Fri Aug 13 07:40:50 2021,7447233,CAR,2,4456,PC8DFF744,PTP,VC965
6619,6620,Sun Aug  8 07:44:34 2021,4355637,TRUCK,4,4721,PCE937423,PTC,VCB43
6620,6621,Thu Jul 29 19:55:56 2021,5594430,CAR,2,4195,PC308070B,PTC,VC965
6621,6622,Fri Aug 13 02:22:12 2021,8501187,TRUCK,4,4669,PC36675CE,PTP,VCB43
6622,6623,Sat Aug 14 16:37:42 2021,998658,TRUCK,4,4705,PC174C464,PTE,VCB43
6623,6624,Thu Aug 12 21:11:32 2021,4271488,CAR,2,4638,PCB7AC8AA,PTC,VC965
6624,6625,Thu Aug  5 14:22:06 2021,6480661,VAN,2,4204,PC5881E06,PTE,VCD2F
6625,6626,Sun Aug  8 14:53:43 2021,1168435,CAR,2,4956,PCB7040B7,PTP,VC965
6626,6627,Sat Aug 14 13:01:30 2021,4445543,CAR,2,4107,PC7607A5D,PTE,VC965
6627,6628,Mon Aug  2 15:57:39 2021,9435214,CAR,2,4366,PC09D71DF,PTP,VC965
6628,6629,Sun Aug  1 23:15:17 2021,2745374,TRUCK,4,4728,PC07BF95F,PTE,VCB43
6629,6630,Sun Aug  8 01:37:06 2021,3827285,TRUCK,4,4063,PC7667A3E,PTC,VCB43
6630,6631,Sun Aug 22 08:01:57 2021,8679891,CAR,2,4984,PCBABF130,PTE,VC965
6631,6632,Tue Aug  3 00:06:47 2021,2834528,CAR,2,4210,PC5613FC5,PTE,VC965
6632,6633,Sun Aug 15 20:51:06 2021,5996271,VAN,2,4179,PC5738A82,PTC,VCD2F
6633,6634,Fri Aug 20 23:16:40 2021,9645673,CAR,2,4101,PCCC8F243,PTC,VC965
6634,6635,Mon Aug  9 05:31:00 2021,490523,CAR,2,5009,PC70886EC,PTE,VC965
6635,6636,Thu Aug 12 11:13:19 2021,3752647,CAR,2,4664,PC52D063A,PTC,VC965
6636,6637,Mon Aug  9 09:39:43 2021,147985,CAR,2,4049,PC4779D38,PTE,VC965
6637,6638,Sun Aug  8 21:59:55 2021,736217,CAR,2,4596,PC6558A56,PTP,VC965
6638,6639,Fri Aug 13 08:05:46 2021,9890446,TRUCK,4,4878,PC08F56A1,PTP,VCB43
6639,6640,Tue Aug 10 09:40:31 2021,4509224,CAR,2,4478,PCB02917E,PTP,VC965
6640,6641,Tue Aug 10 10:28:19 2021,4646853,CAR,2,4127,PCA2D76A5,PTE,VC965
6641,6642,Thu Aug 19 04:51:24 2021,4974881,CAR,2,4447,PC6B030C6,PTE,VC965
